src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:00:24,4.509872,2181267.6723419204,2282.326416359489,1578.7587763022987,703.5676400571901,7120,3173,9615187,222051,1417,102,1350.4476123595505,233.57731994002881,110,66,69.98140560983296,1.0023456465412977,1417,66,955.7211697269989,622.386532469017,387364.9957988067,142400,63460,20,7120,0.0004381914108045084,0.021808,-3e-06,0.0010247268645837684,4.509872,0.045464,0.0,0.0006334979631970782,0.002959055117440185,4.506734,0.0425,1.4e-05,0.0014207862547288776,0.0039419401438175496,0,0,0,0,0,0,0,0,0,0,0,0.4456460674157303,955.7211697269989,0,0,0,0,0,0,0,0,0,0,23190.035812672177,17.732782369146005,410.71612903225804,14.683870967741935,4972622.168559118087314648649,40817.77898603458877342769705,1350.4476123595505,69.98140560983296,0,7120,3173,9615187,222051
10.42.0.42,104.16.230.132,54740,443,6,2025-07-11 09:00:28,0.015861,12483.449971628523,189.14318138831095,126.09545425887397,63.047727129436986,2,1,132,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,0.0079305,0.015861,0.0,0.0079305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,66.0,590,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,1,132,66
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:00:28,4.620399,2128863.97906328,2230.543292906089,1542.7239076105766,687.8193852955123,7128,3178,9613746,222455,1417,89,1348.729797979798,237.28970061704453,110,66,69.99842668344871,0.967208119316693,1417,66,954.4150009703086,622.6414391405331,387682.3617349941,142560,63560,20,7128,0.00044835759340126154,0.022273,-3.3e-05,0.0011238429328541348,4.620399,0.045626,0.0,0.0006482950750666478,0.0032827167375027457,4.595993,0.051719,1.1e-05,0.0014466455775889204,0.004383083127853285,0,0,0,0,0,0,0,0,0,0,0,0.4458473625140292,954.4150009703086,0,0,0,0,0,0,0,0,0,0,29827.750877192982,22.83157894736842,507.4347826086956,18.1231884057971,4894206.627428922128832833506,42684.04928542954078043797080,1348.729797979798,69.99842668344871,0,7128,3178,9613746,222455
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:00:33,4.193131,2345633.3703859956,2475.477155376257,1707.5545696044317,767.9225857718253,7160,3220,9610107,225441,1417,91,1342.193715083799,248.50648135078683,110,66,70.01273291925466,0.9349125495209304,1417,66,947.5479768786128,623.6296991389383,388914.00164812274,143200,64400,20,7160,0.00040399421909625207,0.023293,-6.3e-05,0.001002781549722248,4.193131,0.048133,0.0,0.0005857146249476183,0.0029991356639115204,4.18323,0.052025,1.3e-05,0.0012995433364398881,0.003944828069339187,0,0,0,0,0,0,0,0,0,0,0,0.44972067039106145,947.5479768786128,0,0,0,0,0,0,0,0,0,0,23090.213114754097,17.770491803278688,448.13986013986016,16.0,5531295.836319546030218836212,46238.12011348123605655590798,1342.193715083799,70.01273291925466,0,7160,3220,9610107,225441
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:00:37,4.361323,2255648.3434040546,2357.082931028039,1638.0350641307696,719.0478668972695,7144,3136,9617971,219640,1417,104,1346.3005319148936,241.81228425616894,110,66,70.03826530612245,0.9485165921221559,1417,66,956.9660505836575,621.2465626075667,385947.2915517173,142880,62720,20,7144,0.00042427415118202164,0.023681,-0.00012,0.0011076110517652862,4.361323,0.045915,0.0,0.0006105730085398291,0.003133257224234547,4.336291,0.057513,1.3e-05,0.0013831869218500798,0.004233539012288536,0,0,0,0,0,0,0,0,0,0,0,0.43896976483762595,956.9660505836575,0,0,0,0,0,0,0,0,0,0,27058.542319749216,20.768025078369906,514.9848484848485,18.37878787878788,5332720.673411074214225036682,44910.72755801469981005863407,1346.3005319148936,70.03826530612245,0,7144,3136,9617971,219640
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:00:42,3.925445,2505974.2271258417,2626.708564251951,1823.2327799778116,803.4757842741396,7157,3154,9616026,221038,1417,114,1343.5833449769457,246.5472413175666,110,66,70.08180088776157,1.006462216101805,1417,66,954.0358840073708,621.7189225463611,386534.4186522081,143140,63080,20,7157,0.00038070581959262853,0.021082,-0.000145,0.0009184096693373707,3.925445,0.047186,0.0,0.0005485529625489099,0.002811956607488635,3.884773,0.045867,1.3e-05,0.0012320878528385665,0.003894104935563508,0,0,0,0,0,0,0,0,0,0,0,0.44068743887103534,954.0358840073708,0,0,0,0,0,0,0,0,0,0,25447.64306784661,19.563421828908556,508.1865671641791,18.08955223880597,5697470.572345831321736408264,50434.56364033609711117941350,1343.5833449769457,70.08180088776157,0,7157,3154,9616026,221038
10.42.0.42,104.16.230.132,54740,443,6,2025-07-11 09:00:43,0.010977,18037.71522273845,273.2987154960372,182.19914366402477,91.09957183201239,2,1,132,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,0.0054885,0.010977,0.0,0.0054885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,66.0,590,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,1,132,66
198.41.192.167,10.42.0.42,7844,58013,17,2025-07-11 09:00:46,3.902978,2520188.430475396,2642.853738862991,810.4068226877015,1832.4469161752897,3163,7152,221517,9614723,76,66,70.0338286436927,0.6320005560545547,1418,96,1344.3404642058165,245.4611870479488,1418,66,953.5860397479399,622.1155658359838,387027.77725542634,63260,143040,20,3163,0.0003783941244909831,0.018454,-0.000141,0.0009269674377694661,3.90275,0.04878,0.0,0.0012342662871600253,0.003852801015702609,3.868684,0.050712,1.4e-05,0.0005409990211159278,0.002825001873169989,0,0,0,0,0,0,0,0,0,0,0,2.261144483085678,953.5860397479399,0,0,0,0,0,0,0,0,0,0,452.5310344827586,16.151724137931033,22809.396276595744,17.523936170212767,48545.67178754933766382693809,5801597.271406934181892224092,70.0338286436927,1344.3404642058165,0,3163,7152,221517,9614723
198.41.192.167,10.42.0.42,7844,58013,17,2025-07-11 09:00:49,3.886476,2530989.256076713,2650.987681385399,811.2747898095859,1839.712891575813,3153,7150,220912,9615717,110,66,70.06406596891848,0.9788532670690642,1417,188,1344.8555244755244,244.83112368900902,1417,66,954.7344462777831,621.8739075493625,386727.15689071297,63060,143000,20,3153,0.00037722655794991265,0.016525,-9.6e-05,0.0008842607532362903,3.880848,0.043535,0.0,0.0012312335025380712,0.003785975000828437,3.885354,0.044208,1.3e-05,0.0005434821653378095,0.0028838529611236187,0,0,0,0,0,0,0,0,0,0,0,2.2676815731049795,954.7344462777831,0,0,0,0,0,0,0,0,0,0,493.82835820895525,17.597014925373134,25022.8216374269,19.198830409356724,47689.81190872394998165859621,5822590.642411442964458799028,70.06406596891848,1344.8555244755244,0,3153,7150,220912,9615717
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:00:53,4.445444,2212921.3639852395,2321.927798438131,1606.1387793885156,715.7890190496157,7140,3182,9614481,222937,1418,90,1346.5659663865547,241.0149547093165,110,66,70.06191074795726,1.0020098568330442,1418,66,953.053478008138,622.6151830757801,387649.6661964872,142800,63640,20,7140,0.0004306972192616994,0.022192,-9e-05,0.0010686643598806318,4.445444,0.048373,0.0,0.0006226984171452584,0.0032483842439500472,4.43475,0.045075,9e-06,0.0013941370638164098,0.004485057201353773,0,0,0,0,0,0,0,0,0,0,0,0.44565826330532216,953.053478008138,0,0,0,0,0,0,0,0,0,0,29267.752508361205,22.451505016722408,557.28125,19.8515625,5174356.506129245120136988569,45574.77682849848322603893266,1346.5659663865547,70.06191074795726,0,7140,3182,9614481,222937
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:00:58,5.580248,1762471.66792587,1866.7629108957165,1281.6634672867585,585.0994436089579,7152,3265,9606656,228373,1417,95,1343.2125279642057,247.11382232755005,110,66,69.9457886676876,1.0520023340887796,1417,66,944.1325717577038,625.1370525296549,390796.3344454644,143040,65300,20,7152,0.0005357268625192012,0.029035,-9.2e-05,0.0013032543887210974,5.580248,0.055023,0.0,0.0007803451265557265,0.003623716742183422,5.542215,0.057515,1.5e-05,0.001697982536764706,0.004719524046954398,0,0,0,0,0,0,0,0,0,0,0,0.4565156599552573,944.1325717577038,0,0,0,0,0,0,0,0,0,0,24861.296187683285,19.126099706744867,448.45454545454544,16.051948051948052,4284168.939037134812041777927,38324.83267360962743414740260,1343.2125279642057,69.9457886676876,0,7152,3265,9606656,228373
10.42.0.42,104.16.230.132,54740,443,6,2025-07-11 09:00:58,0.013177,15026.181983759581,227.6694239963573,151.77961599757154,75.88980799878577,2,1,132,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,0.0065885,0.013177,0.0,0.0065885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,66.0,590,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,1,132,66
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:01:03,9.054867,1086126.3892666784,1153.9650444341148,789.5201552932804,364.44488914083445,7149,3300,9605273,229457,1417,90,1343.5827388445937,249.7819718766911,77,66,69.53242424242424,0.8470144727146417,1417,66,941.2125562254761,627.2360295308026,393425.0367415659,142980,66000,20,7149,0.000866657733537519,0.080423,-1.8e-05,0.002224522836416224,9.054867,0.108097,0.0,0.0012667693060996082,0.005069330238277579,9.031744,0.10049,1.4e-05,0.002737721733858745,0.006932263063818418,0,0,0,0,0,0,0,0,0,0,0,0.46160302140159465,941.2125562254761,0,0,0,0,0,0,0,0,0,0,24253.960113960115,18.643874643874643,346.9756097560976,12.609756097560975,2845355.008434318434542369290,27025.28134712269850074848593,1343.5827388445937,69.53242424242424,0,7149,3300,9605273,229457
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:01:12,7.062824,1392728.4610235225,1466.5521893225712,1010.3607282299545,456.1914610926168,7136,3222,9612009,224587,1417,90,1346.9743553811659,240.8073689577864,109,66,69.7042209807573,1.0580779974191419,1417,66,949.661710754972,624.1544213655965,389568.74171022256,142720,64440,20,7136,0.000681931447330308,0.030298,-3.4e-05,0.0017070928218513755,7.062824,0.057469,0.0,0.0009898842326559216,0.004418201480925392,7.036162,0.056376,7e-06,0.002184465072958708,0.006120436097585376,0,0,0,0,0,0,0,0,0,0,0,0.4515134529147982,949.661710754972,0,0,0,0,0,0,0,0,0,0,28652.359735973598,21.963696369636963,454.8607594936709,16.424050632911392,3465467.530844928913660544317,32852.63626086642496961263712,1346.9743553811659,69.7042209807573,0,7136,3222,9612009,224587
10.42.0.42,104.16.230.132,54740,443,6,2025-07-11 09:01:13,0.007937,24946.453319894168,377.97656545294194,251.98437696862797,125.99218848431398,2,1,132,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,0.0039685,0.007937,0.0,0.0039685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,66.0,590,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,1,132,66
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:01:19,5.102713,1927538.3506773752,2028.1367970332647,1401.6073410360334,626.5294559972314,7152,3197,9612034,223641,1417,89,1343.964485458613,246.5312762294046,76,66,69.95339380669378,0.7105390282932996,1417,66,950.398589235675,623.3102497846927,388515.667486656,143040,63940,20,7152,0.0004931087166602241,0.085106,-1.9e-05,0.0014398131890611533,5.102713,0.111174,0.0,0.0007135663543560341,0.003492645845907005,5.063789,0.106273,1.3e-05,0.0015844145807259074,0.00477068866605868,0,0,0,0,0,0,0,0,0,0,0,0.4470078299776286,950.398589235675,0,0,0,0,0,0,0,0,0,0,24383.988603988604,18.735042735042736,412.9141104294479,14.785276073619633,4639750.111673453810558454006,42253.73333910904608453760083,1343.964485458613,69.95339380669378,0,7152,3197,9612034,223641
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:01:25,5.987501,1642730.9156190539,1736.1166202727984,1191.3150411164859,544.8015791563124,7133,3262,9607818,228035,1417,118,1346.9533155754941,242.0859341864471,110,66,69.90649908031882,1.2592371416366113,1417,66,946.2100048100048,625.6102235877989,391388.15185757575,142660,65240,20,7133,0.000576043294208197,0.043738,-7.8e-05,0.001456324937472966,5.987501,0.071358,0.0,0.0008395262198541783,0.003914451607441559,5.970782,0.073094,1.5e-05,0.0018309665746703465,0.005336061595667906,0,0,0,0,0,0,0,0,0,0,0,0.4573110893032385,946.2100048100048,0,0,0,0,0,0,0,0,0,0,26630.473354231974,20.413793103448278,444.21794871794873,15.923076923076923,3917718.025166195117564454652,35825.84312067091901885021057,1346.9533155754941,69.90649908031882,0,7133,3262,9607818,228035
10.42.0.42,104.16.230.132,54740,443,6,2025-07-11 09:01:29,0.010949,18083.843273358296,273.9976253539136,182.66508356927574,91.33254178463787,2,1,132,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,0.0054745,0.010949,0.0,0.0054745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,66.0,590,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,1,132,66
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:01:31,5.533347,1777507.176036493,1874.814646542138,1290.9004260893091,583.914220452829,7143,3231,9609614,225950,1417,208,1345.3190536189277,243.62316010155848,76,66,69.93190962550294,0.6843115532804892,1417,66,948.0975515712357,624.2542011253846,389693.3076226922,142860,64620,20,7143,0.0005334315048684083,0.022603,-3.6e-05,0.0012497299307048803,5.533347,0.047097,0.0,0.0007747615513861663,0.00362233644217722,5.502314,0.044034,5e-06,0.001703502786377709,0.004823366804665096,0,0,0,0,0,0,0,0,0,0,0,0.4523309533809324,948.0975515712357,0,0,0,0,0,0,0,0,0,0,27340.65506329114,21.00632911392405,461.9102564102564,16.544871794871796,4138334.759935642433267822989,37399.81543514434570305403972,1345.3190536189277,69.93190962550294,0,7143,3231,9609614,225950
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:01:36,4.961987,1982579.962422312,2080.013510716574,1438.536618495776,641.4768922207978,7138,3183,9614722,222814,1417,117,1346.977024376576,241.63988702256887,110,66,70.00125667609174,0.99889901271583,1417,66,953.1572522042437,623.0465393474063,388186.9901927791,142760,63660,20,7138,0.0004808088178294574,0.025401,-3.6e-05,0.0012286635879619312,4.961987,0.052642,0.0,0.000695248283592546,0.003486680696024824,4.945767,0.054349,1.4e-05,0.0015542950974230044,0.004816365066301215,0,0,0,0,0,0,0,0,0,0,0,0.4459232277949005,953.1572522042437,0,0,0,0,0,0,0,0,0,0,26241.495440729483,20.11854103343465,492.7028985507246,17.60144927536232,4704970.778718274581953651407,40652.20016812611132435783837,1346.977024376576,70.00125667609174,0,7138,3183,9614722,222814
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:01:41,5.168776,1903087.113854421,2002.9887153167404,1379.243364386462,623.7453509302783,7129,3224,9610920,225711,1417,93,1348.1441997475101,239.6212439401698,76,66,70.00961538461539,0.7103239752660438,1417,66,950.1237322515213,624.3728359551382,389841.43827866187,142580,64480,20,7129,0.0004992897024729521,0.021709,-6.1e-05,0.0012367861860304655,5.168776,0.049348,0.0,0.0007251369248035915,0.003477734487547262,5.167257,0.050942,1.4e-05,0.0016032444927086566,0.004751307434067496,0,0,0,0,0,0,0,0,0,0,0,0.4522373404404545,950.1237322515213,0,0,0,0,0,0,0,0,0,0,28014.02605863192,21.44299674267101,456.1818181818182,16.2987012987013,4512649.135123846823050631171,38549.61015244359159099177504,1348.1441997475101,70.00961538461539,0,7129,3224,9610920,225711
10.42.0.42,104.16.230.132,54740,443,6,2025-07-11 09:01:44,0.010165,19478.603049680274,295.13034923757994,196.7535661583866,98.3767830791933,2,1,132,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,0.0050825,0.010165,0.0,0.0050825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,66.0,590,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,1,132,66
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:01:46,6.617632,1486218.1819720406,1574.2791379151938,1079.5402343315554,494.7389035836383,7144,3274,9606632,228613,1417,95,1344.7133258678612,246.54443189755654,109,66,69.8268173488088,1.0556890468818692,1417,66,944.062679976963,626.0554381219226,391945.41160203255,142880,65480,20,7144,0.0006352722472880867,0.02694,-1e-06,0.0015627765255595695,6.617632,0.057393,0.0,0.00092644995100098,0.0041036604600279275,6.614032,0.052009,1.5e-05,0.002020785823403605,0.005645683096624953,0,0,0,0,0,0,0,0,0,0,0,0.45828667413213886,944.062679976963,0,0,0,0,0,0,0,0,0,0,25070.223529411764,19.24705882352941,436.2,15.66875,3565334.108538480360888669526,34282.76700519458191597794452,1344.7133258678612,69.8268173488088,0,7144,3274,9606632,228613
