src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 17:57:51,90.323718,108820.76399910818,111.47681055379053,78.61722432639453,32.859586227396,7101,2968,9632608,196488,1494,68,1356.514293761442,300.30350975638225,78,66,66.2021563342318,1.544347379093068,1494,66,976.1739994041117,640.077498128463,409699.20361039264,142020,59360,20,7101,0.008971366507747318,1.998194,0.0,0.026543603314873897,90.323718,2.016291,0.0,0.012721650422535211,0.033379173334539484,90.255016,2.024594,6.4e-05,0.03041962116616111,0.05201027609552679,1740,0,0,0,0,0,0,1740,10069,0,0,0.4179693000985777,976.1739994041117,2187,3067,0,0,0,0,0,0,0,0,4581403.0,3550.0,0,0,103760.3099906874197568908898,0,1356.514293761442,66.2021563342318,0,7101,2968,9632608,196488
10.42.0.37,10.42.0.95,37226,443,6,2025-07-10 17:58:10,0.265874,16214.447445030353,109.07422312824872,52.65652151018904,56.41770161805968,14,15,2104,2207,746,66,150.28571428571428,181.90987901054922,588,54,147.13333333333333,149.75974833787023,746,54,148.6551724137931,166.06693205307914,27578.225921522,280,300,20,4,0.0094955,0.106144,0.0,0.020836294156557,0.264888,0.152949,0.0,0.020376000000000002,0.03974186428595263,0.265682,0.106144,1.3e-05,0.018977285714285714,0.03003583681068945,4,8,0,0,2,3,2,12,25,0,0,1.0714285714285714,148.6551724137931,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.28571428571428,147.13333333333333,0,14,15,2104,2207
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 17:58:17,56.180714,25.93416666082243,0.21359643097451556,0.14239762064967704,0.07119881032483852,8,4,1065,392,327,66,133.125,92.49788848941364,99,97,98.0,1.0,327,66,121.41666666666667,77.32017668255952,5978.409722222222,160,80,20,5,5.107337636363636,55.002489,0.0,15.778687008915734,56.180713999999995,55.002489,0.0,8.025816285714287,19.178502886414552,55.969148999999994,55.167365,0.202741,18.656383,25.81766990224646,5,4,0,0,0,0,0,9,12,0,0,0.5,121.41666666666667,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.125,98.0,0,8,4,1065,392
10.42.0.37,10.42.0.95,37508,443,6,2025-07-10 17:59:10,0.243686,16915.210557849034,110.79832243132556,53.347340429897486,57.450982001428066,13,14,2026,2096,746,66,155.84615384615384,187.62681707369848,588,54,149.71428571428572,154.69344273268274,746,54,152.66666666666666,171.36964595737356,29367.55555555556,260,280,20,4,0.009372538461538462,0.102843,0.0,0.02074167384431414,0.242487,0.142598,0.0,0.02020725,0.0380890051023586,0.239751,0.102843,1.3e-05,0.018442384615384614,0.02919368837618702,4,7,0,0,2,3,2,11,23,0,0,1.0769230769230769,152.66666666666666,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.84615384615384,149.71428571428572,0,13,14,2026,2096
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 17:59:22,82.133047,119741.61874208806,122.58159617528861,86.91994587757105,35.66165029771756,7139,2929,9640902,193842,1494,69,1350.4555259840313,317.76031394964275,78,66,66.18026630249231,1.4596916421263662,1494,66,976.8319427890345,641.7463218761424,411838.34164155734,142780,58580,20,7139,0.0081586417999404,0.150403,0.0,0.017361239596990978,82.133047,0.153928,0.0,0.011506450966657328,0.02291924725190405,82.096324,0.365988,7e-05,0.028038362021857926,0.03641098521660842,1704,0,0,0,0,0,0,1704,10068,0,0,0.41028155203810057,976.8319427890345,2187,3037,0,0,0,0,0,0,0,0,9168300.0,7138.0,0,0,111627.4183764301353631748254,0,1350.4555259840313,66.18026630249231,0,7139,2929,9640902,193842
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 17:59:47,44.549169,42.58216354159154,0.3142595095320409,0.17957686258973765,0.13468264694230322,8,6,1371,526,327,66,171.375,100.9033417434725,99,66,87.66666666666667,15.336956093769787,327,66,135.5,87.37746522171165,7634.821428571428,160,120,20,5,3.426859153846154,22.927694,0.0,7.872911777367446,44.549169,22.927694,0.0,6.364167,9.819506212587532,44.301598,23.155834,0.001194,8.8603196,10.801799265985359,5,4,0,0,0,0,0,9,14,0,0,0.75,135.5,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.375,87.66666666666667,0,8,6,1371,526
10.42.0.37,10.42.0.95,38904,443,6,2025-07-10 18:00:10,0.204402,21090.791675228225,141.8772810442168,68.49248050410466,73.38480054011214,14,15,2104,2207,746,66,150.28571428571428,181.90987901054922,588,54,147.13333333333333,149.75974833787023,746,54,148.6551724137931,166.0669320530791,27578.225921521996,280,300,20,4,0.007300071428571428,0.063622,0.0,0.013658459000949273,0.202832,0.129329,0.0,0.015602461538461539,0.03338866667141224,0.20047399999999999,0.063622,1.3e-05,0.014319571428571428,0.020328065896735987,4,8,0,0,2,3,2,12,25,0,0,1.0714285714285714,148.6551724137931,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.28571428571428,147.13333333333333,0,14,15,2104,2207
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:00:44,84.197751,116801.18391760845,119.88443729334291,84.64596637504012,35.238470918302795,7127,2967,9637951,196446,1494,69,1352.3152799214256,312.7327026541822,78,66,66.2103134479272,1.5746522246983186,1494,66,974.2814543293046,642.1343544498122,412336.52916467714,142540,59340,20,7127,0.0083421927078173,0.203784,0.0,0.01721346743435102,84.197751,0.204316,0.0,0.011815569884928432,0.02278843167850304,84.132517,0.239703,6.9e-05,0.028365649696561027,0.03582278643572035,1722,0,0,0,0,0,0,1722,10094,0,0,0.4163041953135962,974.2814543293046,2187,3066,0,0,0,0,0,0,0,0,9166141.0,7126.0,0,0,108864.4398589696297232452206,0,1352.3152799214256,66.2103134479272,0,7127,2967,9637951,196446
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:01:03,55.344119,18.64696771123956,0.1806876716205384,0.12648137013437688,0.05420630148616152,7,3,739,293,250,66,105.57142857142857,60.683857921566734,99,97,97.66666666666667,0.9428090415820634,250,66,103.2,50.90343799784058,2591.16,140,60,20,4,6.149346555555556,29.850628,0.0,11.426154199419555,55.344119,29.850628,0.0,9.224019833333335,12.941218384230952,55.171054,30.017701,25.153353,27.585527,2.432174,4,3,0,0,0,0,0,7,10,0,0,0.42857142857142855,103.2,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.57142857142857,97.66666666666667,0,7,3,739,293
10.42.0.37,10.42.0.95,34198,443,6,2025-07-10 18:01:10,0.284007,15052.445890418194,102.11015925663804,52.815599615502435,49.294559641135606,15,14,2170,2105,746,66,144.66666666666666,176.99478962827,588,54,150.35714285714286,154.36256353276906,746,54,147.41379310344828,166.47781611381785,27714.863258026155,300,280,20,4,0.010143107142857143,0.123652,0.0,0.025066179726788512,0.27813,0.148556,0.0,0.019866428571428573,0.039063280695219006,0.283626,0.123652,1.3e-05,0.02181738461538461,0.035278960588949984,4,8,0,0,2,3,2,12,25,0,0,0.9333333333333333,147.41379310344828,65535,14280,0,0,0,0,0,0,0,0,0,0,630.0,4.0,0,10218.81234692056900942401583,144.66666666666666,150.35714285714286,0,15,14,2170,2105
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:02:08,82.921136,118531.90240905527,122.51399932581724,85.57528686051768,36.93871246529956,7096,3063,9626006,202794,1494,82,1356.5397406989853,310.5616840208953,78,66,66.20763956904995,1.564787729362728,1494,66,967.496800866227,646.5366642343147,418009.6581992349,141920,61260,20,7096,0.008163136050403625,0.184248,0.0,0.01732234576420179,82.921136,0.187322,0.0,0.0116872637068358,0.02296289421459907,82.899013,0.617008,6.5e-05,0.02707348563030699,0.03706146457668926,1657,0,0,0,0,0,0,1657,10159,0,0,0.43165163472378804,967.496800866227,2187,3063,0,0,0,0,0,0,0,0,9156242.0,7095.0,0,0,110421.0873329087049651611140,0,1356.5397406989853,66.20763956904995,0,7096,3063,9626006,202794
10.42.0.37,10.42.0.95,39590,443,6,2025-07-10 18:02:10,0.199435,20006.518414521022,125.35412540426705,55.15581517787751,70.19831022638955,11,14,1894,2096,746,66,172.1818181818182,199.67465272825382,588,54,149.71428571428572,154.69344273268274,746,54,159.6,176.26116985882058,31067.999999999996,220,280,20,4,0.008309791666666667,0.071781,0.0,0.016670981817165535,0.198344,0.122295,0.0,0.019834399999999995,0.035078632644959244,0.195494,0.071781,1.3e-05,0.015037999999999998,0.023298198094735535,4,7,0,0,2,3,2,11,21,0,0,1.2727272727272727,159.6,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.1818181818182,149.71428571428572,0,11,14,1894,2096
